0.063122031030175,0.0029652492618406773
0.064461633602173,-0.003770301973784737
0.06591603687039,0.0012681667183220419
0.067510581968827,0.0004003865844165039
0.069279140367834,0.0002612962011215858
0.071268201171783,-0.0047012302555482915
0.07354364177429,-0.00748645885937578
0.076202550645546,-0.0018950565375712852
0.079395269776841,-0.009034484769798068
0.083370085645107,-0.004269006634133474
0.088574553677145,-0.004710178204469687
0.095924508813352,-0.008290438603180988
0.10771661366381,-0.0066374199202188094
0.13253253725699,0.0014763461356298024
0.43253163862667,0.005896480962307951
0.11879110722133,0.008527040324642424
0.081257844989999,0.006261061525715164
0.067968068031162,0.009847195936789496
0.061469787451526,0.03355715090255845
0.05776763429453,0.0692996282177419
0.055470983465184,0.08353938203708898
0.053974014397708,0.07909042022315639
0.052972312715938,0.07075065391901507
0.05229690019873,0.06419878260152649
0.051846802781566,0.06836045145186424
0.051558150260581,0.05975011595438283
0.051388669745619,0.06102079449736032
0.051309329255887,0.05977809654363013
0.051299567838919,0.05194573467291351
0.051344440513784,0.04785544348476288
0.051432839807741,0.04448377361494678
0.05155634960004,0.04670127666508113
0.051708484463724,0.04853103686417885
0.051884171757241,0.04759040828191492
0.052079390961894,0.03986871200548661
0.052290917452467,0.04296120720882081
0.052516137182425,0.047293968510919285
0.052752910489329,0.04722685237461692
0.052999470538395,0.0472296055359679
0.05325434659072,0.0401040641914983
0.053516305327096,0.043631269530739855
0.053784305482139,0.0518117405580104
0.05405746241251,0.041343869179956805
0.054335020164214,0.04633563163407521
0.054616329260619,0.047673685026958526
0.054900828897224,0.045640289327056424
0.055188032561885,0.04053923475864919
0.055477516340244,0.02857347973239313
0.055768909342695,0.039939372928136374
0.05606188581997,0.03609595913330191
0.056356158632066,0.04019857452533998
0.056651473808892,0.034536606879581475
0.056947605996976,0.04343209525432308
0.057244354629501,0.03736815195148541
