-0.050262001648290824,-0.05904564428856156
-0.049775179295633826,-0.06246774108664577
-0.049285081357968816,-0.05998672849159378
-0.048791496289837824,-0.06397731813959891
-0.048294195998235825,-0.05820611071185787
-0.04779293429056983,-0.05377191978204518
-0.047287445136473816,-0.05087213520960393
-0.04677744071672782,-0.03857239809265456
-0.04626260922797382,-0.04050524835467209
-0.04574261240655682,-0.04151162020577834
-0.04521708272836382,-0.049069092206557974
-0.04468562023379882,-0.035970810299357114
-0.04414778891764182,-0.04108249232911568
-0.043603112612313824,-0.04050419441747244
-0.04305107027930383,-0.03380624410865188
-0.04249109060684082,-0.0334484000903405
-0.04192254579151983,-0.02776324794707427
-0.04134474435660482,-0.03347862005747082
-0.04075692282902982,-0.037293326284829315
-0.04015823605938783,-0.019592057843530186
-0.03954774592258882,-0.02119789725845797
-0.03892440807944482,-0.01917994234123227
-0.03828705640864383,-0.020079437206357104
-0.03763438463174883,-0.01079956082553693
-0.036964924548042816,0.01867345465561926
-0.03627702016910582,0.05955957936047124
-0.035568796894635824,0.07437640383587396
-0.034838124705960816,0.09664477512821351
-0.034082574188716824,0.11877090361275328
-0.033299364072895826,0.13905376036097578
-0.03248529899420183,0.12891612845674322
-0.03163669655001482,0.13877843195325934
-0.030749303918752816,0.1407053257991106
-0.029818207378582817,0.11953860387251303
-0.028837745363486822,0.09443505089754134
-0.027801452744345825,0.0855465235159234
-0.02670210424757083,0.08606246352421543
-0.02553202290479782,0.0810921365582275
-0.024284070789662826,0.0501069360252763
-0.022954433749878822,0.051766339037887465
-0.02155043870530382,0.02452323830177605
-0.02011417974068483,0.011808469213851897
-0.018806011420014826,0.02074189433101853
-0.018307033663484823,0.015442124431809229
-0.02501940501632982,0.015421482105067552
0.09124949617632518,0.005653507058342527
0.27239910529346517,0.004608169269379986
0.3628263925904552,0.003863299833806594
0.30846369070599516,0.003148080158009575
0.2259969002913252,0.002475006096661042
0.1628851324293552,0.0039597908262206105
0.11937421761267518,0.0001110131338666609
0.08919202533744518,-0.011479985533340148
0.06761126246520517,-0.018623415762097834
0.05166726352174518,-0.017695821042664456
0.039533566245625165,-0.014223358551872678
0.030061029544955167,-0.028502455025318563
0.022504211624965173,-0.030774409134926878
0.016364150215095172,-0.013543879082710514
0.011296923153015184,-0.024592077694912146
0.007059093363785171,-0.016177985639819953
0.0034742077406051813,-0.01066074378195525
0.00041162947648518133,-0.011224412306877068
-0.0022272010522548236,-0.023295885460713872
-0.004517907728584819,-0.0140222847121807
-0.006519400543534823,-0.008387795696332273
-0.008278198742844828,-0.009699553799118577
-0.009831491779944829,-0.020215887301375357
-0.011209344114584824,-0.026523365989529063
-0.01243630842878482,-0.009506672813110434
-0.01353262306501482,-0.014358038134937828
-0.014515112641384817,-0.019840682254453124
-0.015397873690054825,-0.038852013894368626
-0.016192802510774817,-0.022634283411898576
-0.016910005781524823,-0.035470631348561515
-0.01755812305001482,-0.04379261889979272
-0.018144582288244823,-0.038217563694036366
-0.018675804095314816,-0.04151156919457569
-0.019157366139134824,-0.048085871861070884
-0.019594136544554816,-0.0316874417528665
